factQuestion	factAnswer	factValueQuestion	factValueAnswer	factTagQuestion	factTagAnswer
18595	18584	1000-puzzle-english/mp3/SteveElliott_UK/silver.mp3	серебро	{1008=steveelliott_uk}	{1002=eng-rus}
18595	21035	1000-puzzle-english/mp3/SteveElliott_UK/silver.mp3	серебристый	{1008=steveelliott_uk}	{1002=eng-rus}
18595	125719	1000-puzzle-english/mp3/SteveElliott_UK/silver.mp3	серебро, серебряный	{1008=steveelliott_uk}	{1002=eng-rus}
18596	2117	1000-puzzle-english/mp3/yandex_UK/silver.mp3	серебряный	{1008=yandex_uk}	{1002=eng-rus}
18596	18584	1000-puzzle-english/mp3/yandex_UK/silver.mp3	серебро	{1008=yandex_uk}	{1002=eng-rus}
18596	21035	1000-puzzle-english/mp3/yandex_UK/silver.mp3	серебристый	{1008=yandex_uk}	{1002=eng-rus}
18596	125719	1000-puzzle-english/mp3/yandex_UK/silver.mp3	серебро, серебряный	{1008=yandex_uk}	{1002=eng-rus}
102290	2117	10000-kreekly/mp3/Joey/silver.mp3	серебряный	{1008=joey}	{1002=eng-rus}
102290	18584	10000-kreekly/mp3/Joey/silver.mp3	серебро	{1008=joey}	{1002=eng-rus}
102290	21035	10000-kreekly/mp3/Joey/silver.mp3	серебристый	{1008=joey}	{1002=eng-rus}
102290	125719	10000-kreekly/mp3/Joey/silver.mp3	серебро, серебряный	{1008=joey}	{1002=eng-rus}
102291	2117	10000-kreekly/mp3/Kendra/silver.mp3	серебряный	{1008=kendra}	{1002=eng-rus}
102291	18584	10000-kreekly/mp3/Kendra/silver.mp3	серебро	{1008=kendra}	{1002=eng-rus}
102291	21035	10000-kreekly/mp3/Kendra/silver.mp3	серебристый	{1008=kendra}	{1002=eng-rus}
102291	125719	10000-kreekly/mp3/Kendra/silver.mp3	серебро, серебряный	{1008=kendra}	{1002=eng-rus}
102292	2117	10000-kreekly/mp3/Kimberly/silver.mp3	серебряный	{1008=kimberly}	{1002=eng-rus}
102292	18584	10000-kreekly/mp3/Kimberly/silver.mp3	серебро	{1008=kimberly}	{1002=eng-rus}
102292	21035	10000-kreekly/mp3/Kimberly/silver.mp3	серебристый	{1008=kimberly}	{1002=eng-rus}
102292	125719	10000-kreekly/mp3/Kimberly/silver.mp3	серебро, серебряный	{1008=kimberly}	{1002=eng-rus}
102293	2117	10000-kreekly/mp3/Ivy/silver.mp3	серебряный	{1008=ivy}	{1002=eng-rus}
102293	18584	10000-kreekly/mp3/Ivy/silver.mp3	серебро	{1008=ivy}	{1002=eng-rus}
102293	21035	10000-kreekly/mp3/Ivy/silver.mp3	серебристый	{1008=ivy}	{1002=eng-rus}
102293	125719	10000-kreekly/mp3/Ivy/silver.mp3	серебро, серебряный	{1008=ivy}	{1002=eng-rus}
102294	2117	10000-kreekly/mp3/Justin/silver.mp3	серебряный	{1008=justin}	{1002=eng-rus}
102294	18584	10000-kreekly/mp3/Justin/silver.mp3	серебро	{1008=justin}	{1002=eng-rus}
102294	21035	10000-kreekly/mp3/Justin/silver.mp3	серебристый	{1008=justin}	{1002=eng-rus}
102294	125719	10000-kreekly/mp3/Justin/silver.mp3	серебро, серебряный	{1008=justin}	{1002=eng-rus}
102295	2117	10000-kreekly/mp3/Joanna/silver.mp3	серебряный	{1008=joanna}	{1002=eng-rus}
102295	18584	10000-kreekly/mp3/Joanna/silver.mp3	серебро	{1008=joanna}	{1002=eng-rus}
102295	21035	10000-kreekly/mp3/Joanna/silver.mp3	серебристый	{1008=joanna}	{1002=eng-rus}
102295	125719	10000-kreekly/mp3/Joanna/silver.mp3	серебро, серебряный	{1008=joanna}	{1002=eng-rus}
102296	2117	10000-kreekly/mp3/Salli/silver.mp3	серебряный	{1008=salli}	{1002=eng-rus}
102296	18584	10000-kreekly/mp3/Salli/silver.mp3	серебро	{1008=salli}	{1002=eng-rus}
102296	21035	10000-kreekly/mp3/Salli/silver.mp3	серебристый	{1008=salli}	{1002=eng-rus}
102296	125719	10000-kreekly/mp3/Salli/silver.mp3	серебро, серебряный	{1008=salli}	{1002=eng-rus}
102297	2117	10000-kreekly/mp3/Matthew/silver.mp3	серебряный	{1008=matthew}	{1002=eng-rus}
102297	18584	10000-kreekly/mp3/Matthew/silver.mp3	серебро	{1008=matthew}	{1002=eng-rus}
102297	21035	10000-kreekly/mp3/Matthew/silver.mp3	серебристый	{1008=matthew}	{1002=eng-rus}
102297	125719	10000-kreekly/mp3/Matthew/silver.mp3	серебро, серебряный	{1008=matthew}	{1002=eng-rus}
125720	2117	8000-wordsteps/mp3/silver.mp3	серебряный	{}	{1002=eng-rus}
125720	18584	8000-wordsteps/mp3/silver.mp3	серебро	{}	{1002=eng-rus}
125720	21035	8000-wordsteps/mp3/silver.mp3	серебристый	{}	{1002=eng-rus}
125720	125719	8000-wordsteps/mp3/silver.mp3	серебро, серебряный	{}	{1002=eng-rus}
19720	2126	1000-puzzle-english/mp3/freedictionary_UK/gray.mp3	серый	{1008=freedictionary_uk}	{1002=eng-rus}
19721	2126	1000-puzzle-english/mp3/collins_US/gray.mp3	серый	{1008=collins_us}	{1002=eng-rus}
19722	2126	1000-puzzle-english/mp3/macmillan_UK/gray.mp3	серый	{1008=macmillan_uk}	{1002=eng-rus}
19723	2126	1000-puzzle-english/mp3/freedictionary_US/gray.mp3	серый	{1008=freedictionary_us}	{1002=eng-rus}
19724	2126	1000-puzzle-english/mp3/peterBaker_UK/gray.mp3	серый	{1008=peterbaker_uk}	{1002=eng-rus}
19725	2126	1000-puzzle-english/mp3/howjsay_UK/gray.mp3	серый	{1008=howjsay_uk}	{1002=eng-rus}
19726	2126	1000-puzzle-english/mp3/campbridge_US/gray.mp3	серый	{1008=campbridge_us}	{1002=eng-rus}
19727	2126	1000-puzzle-english/mp3/vocalware_hugh_UK/gray.mp3	серый	{1008=vocalware_hugh_uk}	{1002=eng-rus}
19728	2126	1000-puzzle-english/mp3/campbridge_UK/gray.mp3	серый	{1008=campbridge_uk}	{1002=eng-rus}
19729	2126	1000-puzzle-english/mp3/collins_UK/gray.mp3	серый	{1008=collins_uk}	{1002=eng-rus}
19730	2126	1000-puzzle-english/mp3/SteveElliott_UK/gray.mp3	серый	{1008=steveelliott_uk}	{1002=eng-rus}
19731	2126	1000-puzzle-english/mp3/yandex_UK/gray.mp3	серый	{1008=yandex_uk}	{1002=eng-rus}
28492	2126	10000-kreekly/mp3/Joey/gray.mp3	серый	{1008=joey}	{1002=eng-rus}
28493	2126	10000-kreekly/mp3/Kendra/gray.mp3	серый	{1008=kendra}	{1002=eng-rus}
28494	2126	10000-kreekly/mp3/Kimberly/gray.mp3	серый	{1008=kimberly}	{1002=eng-rus}
28495	2126	10000-kreekly/mp3/Ivy/gray.mp3	серый	{1008=ivy}	{1002=eng-rus}
28496	2126	10000-kreekly/mp3/Justin/gray.mp3	серый	{1008=justin}	{1002=eng-rus}
28497	2126	10000-kreekly/mp3/Joanna/gray.mp3	серый	{1008=joanna}	{1002=eng-rus}
28498	2126	10000-kreekly/mp3/Salli/gray.mp3	серый	{1008=salli}	{1002=eng-rus}
28499	2126	10000-kreekly/mp3/Matthew/gray.mp3	серый	{1008=matthew}	{1002=eng-rus}
135539	2126	8000-wordsteps/mp3/gray.mp3	серый	{}	{1002=eng-rus}
10817	2129	1000-puzzle-english/mp3/freedictionary_UK/blue.mp3	синий	{1008=freedictionary_uk}	{1002=eng-rus}
10817	3942	1000-puzzle-english/mp3/freedictionary_UK/blue.mp3	голубой	{1008=freedictionary_uk}	{1002=eng-rus}
10817	10816	1000-puzzle-english/mp3/freedictionary_UK/blue.mp3	грустный	{1008=freedictionary_uk}	{1002=eng-rus}
10818	2129	1000-puzzle-english/mp3/collins_US/blue.mp3	синий	{1008=collins_us}	{1002=eng-rus}
10818	3942	1000-puzzle-english/mp3/collins_US/blue.mp3	голубой	{1008=collins_us}	{1002=eng-rus}
10818	10816	1000-puzzle-english/mp3/collins_US/blue.mp3	грустный	{1008=collins_us}	{1002=eng-rus}
10819	2129	1000-puzzle-english/mp3/macmillan_UK/blue.mp3	синий	{1008=macmillan_uk}	{1002=eng-rus}
10819	3942	1000-puzzle-english/mp3/macmillan_UK/blue.mp3	голубой	{1008=macmillan_uk}	{1002=eng-rus}
10819	10816	1000-puzzle-english/mp3/macmillan_UK/blue.mp3	грустный	{1008=macmillan_uk}	{1002=eng-rus}
10820	2129	1000-puzzle-english/mp3/freedictionary_US/blue.mp3	синий	{1008=freedictionary_us}	{1002=eng-rus}
10820	3942	1000-puzzle-english/mp3/freedictionary_US/blue.mp3	голубой	{1008=freedictionary_us}	{1002=eng-rus}
10820	10816	1000-puzzle-english/mp3/freedictionary_US/blue.mp3	грустный	{1008=freedictionary_us}	{1002=eng-rus}
10821	2129	1000-puzzle-english/mp3/peterBaker_UK/blue.mp3	синий	{1008=peterbaker_uk}	{1002=eng-rus}
10821	3942	1000-puzzle-english/mp3/peterBaker_UK/blue.mp3	голубой	{1008=peterbaker_uk}	{1002=eng-rus}
10821	10816	1000-puzzle-english/mp3/peterBaker_UK/blue.mp3	грустный	{1008=peterbaker_uk}	{1002=eng-rus}
10822	2129	1000-puzzle-english/mp3/howjsay_UK/blue.mp3	синий	{1008=howjsay_uk}	{1002=eng-rus}
10822	3942	1000-puzzle-english/mp3/howjsay_UK/blue.mp3	голубой	{1008=howjsay_uk}	{1002=eng-rus}
10822	10816	1000-puzzle-english/mp3/howjsay_UK/blue.mp3	грустный	{1008=howjsay_uk}	{1002=eng-rus}
10823	2129	1000-puzzle-english/mp3/campbridge_US/blue.mp3	синий	{1008=campbridge_us}	{1002=eng-rus}
10823	3942	1000-puzzle-english/mp3/campbridge_US/blue.mp3	голубой	{1008=campbridge_us}	{1002=eng-rus}
10823	10816	1000-puzzle-english/mp3/campbridge_US/blue.mp3	грустный	{1008=campbridge_us}	{1002=eng-rus}
10824	2129	1000-puzzle-english/mp3/vocalware_hugh_UK/blue.mp3	синий	{1008=vocalware_hugh_uk}	{1002=eng-rus}
10824	3942	1000-puzzle-english/mp3/vocalware_hugh_UK/blue.mp3	голубой	{1008=vocalware_hugh_uk}	{1002=eng-rus}
10824	10816	1000-puzzle-english/mp3/vocalware_hugh_UK/blue.mp3	грустный	{1008=vocalware_hugh_uk}	{1002=eng-rus}
10825	2129	1000-puzzle-english/mp3/campbridge_UK/blue.mp3	синий	{1008=campbridge_uk}	{1002=eng-rus}
10825	3942	1000-puzzle-english/mp3/campbridge_UK/blue.mp3	голубой	{1008=campbridge_uk}	{1002=eng-rus}
10825	10816	1000-puzzle-english/mp3/campbridge_UK/blue.mp3	грустный	{1008=campbridge_uk}	{1002=eng-rus}
10826	2129	1000-puzzle-english/mp3/collins_UK/blue.mp3	синий	{1008=collins_uk}	{1002=eng-rus}
10826	3942	1000-puzzle-english/mp3/collins_UK/blue.mp3	голубой	{1008=collins_uk}	{1002=eng-rus}
10826	10816	1000-puzzle-english/mp3/collins_UK/blue.mp3	грустный	{1008=collins_uk}	{1002=eng-rus}
10827	2129	1000-puzzle-english/mp3/SteveElliott_UK/blue.mp3	синий	{1008=steveelliott_uk}	{1002=eng-rus}
10827	3942	1000-puzzle-english/mp3/SteveElliott_UK/blue.mp3	голубой	{1008=steveelliott_uk}	{1002=eng-rus}
10827	10816	1000-puzzle-english/mp3/SteveElliott_UK/blue.mp3	грустный	{1008=steveelliott_uk}	{1002=eng-rus}
10828	2129	1000-puzzle-english/mp3/yandex_UK/blue.mp3	синий	{1008=yandex_uk}	{1002=eng-rus}
10828	3942	1000-puzzle-english/mp3/yandex_UK/blue.mp3	голубой	{1008=yandex_uk}	{1002=eng-rus}
10828	10816	1000-puzzle-english/mp3/yandex_UK/blue.mp3	грустный	{1008=yandex_uk}	{1002=eng-rus}
95816	2129	10000-kreekly/mp3/Joey/blue.mp3	синий	{1008=joey}	{1002=eng-rus}
95816	3942	10000-kreekly/mp3/Joey/blue.mp3	голубой	{1008=joey}	{1002=eng-rus}
95816	10816	10000-kreekly/mp3/Joey/blue.mp3	грустный	{1008=joey}	{1002=eng-rus}
95817	2129	10000-kreekly/mp3/Kendra/blue.mp3	синий	{1008=kendra}	{1002=eng-rus}
95817	3942	10000-kreekly/mp3/Kendra/blue.mp3	голубой	{1008=kendra}	{1002=eng-rus}
95817	10816	10000-kreekly/mp3/Kendra/blue.mp3	грустный	{1008=kendra}	{1002=eng-rus}
95818	2129	10000-kreekly/mp3/Kimberly/blue.mp3	синий	{1008=kimberly}	{1002=eng-rus}
95818	3942	10000-kreekly/mp3/Kimberly/blue.mp3	голубой	{1008=kimberly}	{1002=eng-rus}
95818	10816	10000-kreekly/mp3/Kimberly/blue.mp3	грустный	{1008=kimberly}	{1002=eng-rus}
95819	2129	10000-kreekly/mp3/Ivy/blue.mp3	синий	{1008=ivy}	{1002=eng-rus}
95819	3942	10000-kreekly/mp3/Ivy/blue.mp3	голубой	{1008=ivy}	{1002=eng-rus}
95819	10816	10000-kreekly/mp3/Ivy/blue.mp3	грустный	{1008=ivy}	{1002=eng-rus}
95820	2129	10000-kreekly/mp3/Justin/blue.mp3	синий	{1008=justin}	{1002=eng-rus}
95820	3942	10000-kreekly/mp3/Justin/blue.mp3	голубой	{1008=justin}	{1002=eng-rus}
95820	10816	10000-kreekly/mp3/Justin/blue.mp3	грустный	{1008=justin}	{1002=eng-rus}
95821	2129	10000-kreekly/mp3/Joanna/blue.mp3	синий	{1008=joanna}	{1002=eng-rus}
95821	3942	10000-kreekly/mp3/Joanna/blue.mp3	голубой	{1008=joanna}	{1002=eng-rus}
95821	10816	10000-kreekly/mp3/Joanna/blue.mp3	грустный	{1008=joanna}	{1002=eng-rus}
95822	2129	10000-kreekly/mp3/Salli/blue.mp3	синий	{1008=salli}	{1002=eng-rus}
95822	3942	10000-kreekly/mp3/Salli/blue.mp3	голубой	{1008=salli}	{1002=eng-rus}
95822	10816	10000-kreekly/mp3/Salli/blue.mp3	грустный	{1008=salli}	{1002=eng-rus}
95823	2129	10000-kreekly/mp3/Matthew/blue.mp3	синий	{1008=matthew}	{1002=eng-rus}
95823	3942	10000-kreekly/mp3/Matthew/blue.mp3	голубой	{1008=matthew}	{1002=eng-rus}
95823	10816	10000-kreekly/mp3/Matthew/blue.mp3	грустный	{1008=matthew}	{1002=eng-rus}
125703	2129	8000-wordsteps/mp3/blue.mp3	синий	{}	{1002=eng-rus}
125703	3942	8000-wordsteps/mp3/blue.mp3	голубой	{}	{1002=eng-rus}
125703	10816	8000-wordsteps/mp3/blue.mp3	грустный	{}	{1002=eng-rus}
30510	2132	10000-kreekly/mp3/Joey/lilac.mp3	сиреневый	{1008=joey}	{1002=eng-rus}
30510	128774	10000-kreekly/mp3/Joey/lilac.mp3	сирень, сиреневый	{1008=joey}	{1002=eng-rus}
30511	2132	10000-kreekly/mp3/Kendra/lilac.mp3	сиреневый	{1008=kendra}	{1002=eng-rus}
30511	128774	10000-kreekly/mp3/Kendra/lilac.mp3	сирень, сиреневый	{1008=kendra}	{1002=eng-rus}
30512	2132	10000-kreekly/mp3/Kimberly/lilac.mp3	сиреневый	{1008=kimberly}	{1002=eng-rus}
30512	128774	10000-kreekly/mp3/Kimberly/lilac.mp3	сирень, сиреневый	{1008=kimberly}	{1002=eng-rus}
30513	2132	10000-kreekly/mp3/Justin/lilac.mp3	сиреневый	{1008=justin}	{1002=eng-rus}
30513	128774	10000-kreekly/mp3/Justin/lilac.mp3	сирень, сиреневый	{1008=justin}	{1002=eng-rus}
30514	2132	10000-kreekly/mp3/Joanna/lilac.mp3	сиреневый	{1008=joanna}	{1002=eng-rus}
30514	128774	10000-kreekly/mp3/Joanna/lilac.mp3	сирень, сиреневый	{1008=joanna}	{1002=eng-rus}
30515	2132	10000-kreekly/mp3/Salli/lilac.mp3	сиреневый	{1008=salli}	{1002=eng-rus}
30515	128774	10000-kreekly/mp3/Salli/lilac.mp3	сирень, сиреневый	{1008=salli}	{1002=eng-rus}
30516	2132	10000-kreekly/mp3/Matthew/lilac.mp3	сиреневый	{1008=matthew}	{1002=eng-rus}
30516	128774	10000-kreekly/mp3/Matthew/lilac.mp3	сирень, сиреневый	{1008=matthew}	{1002=eng-rus}
128775	2132	8000-wordsteps/mp3/lilac.mp3	сиреневый	{}	{1002=eng-rus}
128775	128774	8000-wordsteps/mp3/lilac.mp3	сирень, сиреневый	{}	{1002=eng-rus}
71317	2135	10000-kreekly/mp3/Joey/plum.mp3	сливовый	{1008=joey}	{1002=eng-rus}
71317	2273	10000-kreekly/mp3/Joey/plum.mp3	слива	{1008=joey}	{1002=eng-rus}
71318	2135	10000-kreekly/mp3/Kendra/plum.mp3	сливовый	{1008=kendra}	{1002=eng-rus}
71318	2273	10000-kreekly/mp3/Kendra/plum.mp3	слива	{1008=kendra}	{1002=eng-rus}
71319	2135	10000-kreekly/mp3/Kimberly/plum.mp3	сливовый	{1008=kimberly}	{1002=eng-rus}
71319	2273	10000-kreekly/mp3/Kimberly/plum.mp3	слива	{1008=kimberly}	{1002=eng-rus}
71320	2135	10000-kreekly/mp3/Justin/plum.mp3	сливовый	{1008=justin}	{1002=eng-rus}
71320	2273	10000-kreekly/mp3/Justin/plum.mp3	слива	{1008=justin}	{1002=eng-rus}
71321	2135	10000-kreekly/mp3/Joanna/plum.mp3	сливовый	{1008=joanna}	{1002=eng-rus}
71321	2273	10000-kreekly/mp3/Joanna/plum.mp3	слива	{1008=joanna}	{1002=eng-rus}
71322	2135	10000-kreekly/mp3/Salli/plum.mp3	сливовый	{1008=salli}	{1002=eng-rus}
71322	2273	10000-kreekly/mp3/Salli/plum.mp3	слива	{1008=salli}	{1002=eng-rus}
71323	2135	10000-kreekly/mp3/Matthew/plum.mp3	сливовый	{1008=matthew}	{1002=eng-rus}
71323	2273	10000-kreekly/mp3/Matthew/plum.mp3	слива	{1008=matthew}	{1002=eng-rus}
123262	2135	5000-studynow/mp3/plum.mp3	сливовый	{}	{1002=eng-rus}
123262	2273	5000-studynow/mp3/plum.mp3	слива	{}	{1002=eng-rus}
125505	2135	8000-wordsteps/mp3/plum.mp3	сливовый	{}	{1002=eng-rus}
125505	2273	8000-wordsteps/mp3/plum.mp3	слива	{}	{1002=eng-rus}
116811	2138	10000-kreekly/mp3/Joey/ivory.mp3	слоновая кость	{1008=joey}	{1002=eng-rus}
116812	2138	10000-kreekly/mp3/Kendra/ivory.mp3	слоновая кость	{1008=kendra}	{1002=eng-rus}
116813	2138	10000-kreekly/mp3/Kimberly/ivory.mp3	слоновая кость	{1008=kimberly}	{1002=eng-rus}
116814	2138	10000-kreekly/mp3/Justin/ivory.mp3	слоновая кость	{1008=justin}	{1002=eng-rus}
116815	2138	10000-kreekly/mp3/Joanna/ivory.mp3	слоновая кость	{1008=joanna}	{1002=eng-rus}
116816	2138	10000-kreekly/mp3/Salli/ivory.mp3	слоновая кость	{1008=salli}	{1002=eng-rus}
116817	2138	10000-kreekly/mp3/Matthew/ivory.mp3	слоновая кость	{1008=matthew}	{1002=eng-rus}
121762	2138	5000-studynow/mp3/ivory.mp3	слоновая кость	{}	{1002=eng-rus}
128772	2138	8000-wordsteps/mp3/ivory.mp3	слоновая кость	{}	{1002=eng-rus}
11520	2147	1000-puzzle-english/mp3/freedictionary_UK/dark.mp3	темный	{1008=freedictionary_uk}	{1002=eng-rus}
11520	11519	1000-puzzle-english/mp3/freedictionary_UK/dark.mp3	темный, темнота	{1008=freedictionary_uk}	{1002=eng-rus}
11520	130868	1000-puzzle-english/mp3/freedictionary_UK/dark.mp3	темный, печальный	{1008=freedictionary_uk}	{1002=eng-rus}
11521	2147	1000-puzzle-english/mp3/collins_US/dark.mp3	темный	{1008=collins_us}	{1002=eng-rus}
11521	11519	1000-puzzle-english/mp3/collins_US/dark.mp3	темный, темнота	{1008=collins_us}	{1002=eng-rus}
11521	130868	1000-puzzle-english/mp3/collins_US/dark.mp3	темный, печальный	{1008=collins_us}	{1002=eng-rus}
11522	2147	1000-puzzle-english/mp3/macmillan_UK/dark.mp3	темный	{1008=macmillan_uk}	{1002=eng-rus}
11522	11519	1000-puzzle-english/mp3/macmillan_UK/dark.mp3	темный, темнота	{1008=macmillan_uk}	{1002=eng-rus}
11522	130868	1000-puzzle-english/mp3/macmillan_UK/dark.mp3	темный, печальный	{1008=macmillan_uk}	{1002=eng-rus}
11523	2147	1000-puzzle-english/mp3/freedictionary_US/dark.mp3	темный	{1008=freedictionary_us}	{1002=eng-rus}
11523	11519	1000-puzzle-english/mp3/freedictionary_US/dark.mp3	темный, темнота	{1008=freedictionary_us}	{1002=eng-rus}
11523	130868	1000-puzzle-english/mp3/freedictionary_US/dark.mp3	темный, печальный	{1008=freedictionary_us}	{1002=eng-rus}
11524	2147	1000-puzzle-english/mp3/peterBaker_UK/dark.mp3	темный	{1008=peterbaker_uk}	{1002=eng-rus}
11524	11519	1000-puzzle-english/mp3/peterBaker_UK/dark.mp3	темный, темнота	{1008=peterbaker_uk}	{1002=eng-rus}
11524	130868	1000-puzzle-english/mp3/peterBaker_UK/dark.mp3	темный, печальный	{1008=peterbaker_uk}	{1002=eng-rus}
11525	2147	1000-puzzle-english/mp3/howjsay_UK/dark.mp3	темный	{1008=howjsay_uk}	{1002=eng-rus}
11525	11519	1000-puzzle-english/mp3/howjsay_UK/dark.mp3	темный, темнота	{1008=howjsay_uk}	{1002=eng-rus}
11525	130868	1000-puzzle-english/mp3/howjsay_UK/dark.mp3	темный, печальный	{1008=howjsay_uk}	{1002=eng-rus}
11526	2147	1000-puzzle-english/mp3/campbridge_US/dark.mp3	темный	{1008=campbridge_us}	{1002=eng-rus}
11526	11519	1000-puzzle-english/mp3/campbridge_US/dark.mp3	темный, темнота	{1008=campbridge_us}	{1002=eng-rus}
11526	130868	1000-puzzle-english/mp3/campbridge_US/dark.mp3	темный, печальный	{1008=campbridge_us}	{1002=eng-rus}
11527	2147	1000-puzzle-english/mp3/vocalware_hugh_UK/dark.mp3	темный	{1008=vocalware_hugh_uk}	{1002=eng-rus}
11527	11519	1000-puzzle-english/mp3/vocalware_hugh_UK/dark.mp3	темный, темнота	{1008=vocalware_hugh_uk}	{1002=eng-rus}
11527	130868	1000-puzzle-english/mp3/vocalware_hugh_UK/dark.mp3	темный, печальный	{1008=vocalware_hugh_uk}	{1002=eng-rus}
11528	2147	1000-puzzle-english/mp3/campbridge_UK/dark.mp3	темный	{1008=campbridge_uk}	{1002=eng-rus}
11528	11519	1000-puzzle-english/mp3/campbridge_UK/dark.mp3	темный, темнота	{1008=campbridge_uk}	{1002=eng-rus}
11528	130868	1000-puzzle-english/mp3/campbridge_UK/dark.mp3	темный, печальный	{1008=campbridge_uk}	{1002=eng-rus}
11529	2147	1000-puzzle-english/mp3/collins_UK/dark.mp3	темный	{1008=collins_uk}	{1002=eng-rus}
11529	11519	1000-puzzle-english/mp3/collins_UK/dark.mp3	темный, темнота	{1008=collins_uk}	{1002=eng-rus}
11529	130868	1000-puzzle-english/mp3/collins_UK/dark.mp3	темный, печальный	{1008=collins_uk}	{1002=eng-rus}
11530	2147	1000-puzzle-english/mp3/SteveElliott_UK/dark.mp3	темный	{1008=steveelliott_uk}	{1002=eng-rus}
11530	11519	1000-puzzle-english/mp3/SteveElliott_UK/dark.mp3	темный, темнота	{1008=steveelliott_uk}	{1002=eng-rus}
11530	130868	1000-puzzle-english/mp3/SteveElliott_UK/dark.mp3	темный, печальный	{1008=steveelliott_uk}	{1002=eng-rus}
11531	2147	1000-puzzle-english/mp3/yandex_UK/dark.mp3	темный	{1008=yandex_uk}	{1002=eng-rus}
11531	11519	1000-puzzle-english/mp3/yandex_UK/dark.mp3	темный, темнота	{1008=yandex_uk}	{1002=eng-rus}
11531	130868	1000-puzzle-english/mp3/yandex_UK/dark.mp3	темный, печальный	{1008=yandex_uk}	{1002=eng-rus}
79521	2147	10000-kreekly/mp3/Joey/dark.mp3	темный	{1008=joey}	{1002=eng-rus}
79521	11519	10000-kreekly/mp3/Joey/dark.mp3	темный, темнота	{1008=joey}	{1002=eng-rus}
79521	130868	10000-kreekly/mp3/Joey/dark.mp3	темный, печальный	{1008=joey}	{1002=eng-rus}
79522	2147	10000-kreekly/mp3/Kendra/dark.mp3	темный	{1008=kendra}	{1002=eng-rus}
79522	11519	10000-kreekly/mp3/Kendra/dark.mp3	темный, темнота	{1008=kendra}	{1002=eng-rus}
79522	130868	10000-kreekly/mp3/Kendra/dark.mp3	темный, печальный	{1008=kendra}	{1002=eng-rus}
79523	2147	10000-kreekly/mp3/Kimberly/dark.mp3	темный	{1008=kimberly}	{1002=eng-rus}
79523	11519	10000-kreekly/mp3/Kimberly/dark.mp3	темный, темнота	{1008=kimberly}	{1002=eng-rus}
79523	130868	10000-kreekly/mp3/Kimberly/dark.mp3	темный, печальный	{1008=kimberly}	{1002=eng-rus}
79524	2147	10000-kreekly/mp3/Ivy/dark.mp3	темный	{1008=ivy}	{1002=eng-rus}
79524	11519	10000-kreekly/mp3/Ivy/dark.mp3	темный, темнота	{1008=ivy}	{1002=eng-rus}
79524	130868	10000-kreekly/mp3/Ivy/dark.mp3	темный, печальный	{1008=ivy}	{1002=eng-rus}
79525	2147	10000-kreekly/mp3/Justin/dark.mp3	темный	{1008=justin}	{1002=eng-rus}
79525	11519	10000-kreekly/mp3/Justin/dark.mp3	темный, темнота	{1008=justin}	{1002=eng-rus}
79525	130868	10000-kreekly/mp3/Justin/dark.mp3	темный, печальный	{1008=justin}	{1002=eng-rus}
79526	2147	10000-kreekly/mp3/Joanna/dark.mp3	темный	{1008=joanna}	{1002=eng-rus}
79526	11519	10000-kreekly/mp3/Joanna/dark.mp3	темный, темнота	{1008=joanna}	{1002=eng-rus}
79526	130868	10000-kreekly/mp3/Joanna/dark.mp3	темный, печальный	{1008=joanna}	{1002=eng-rus}
79527	2147	10000-kreekly/mp3/Salli/dark.mp3	темный	{1008=salli}	{1002=eng-rus}
79527	11519	10000-kreekly/mp3/Salli/dark.mp3	темный, темнота	{1008=salli}	{1002=eng-rus}
79527	130868	10000-kreekly/mp3/Salli/dark.mp3	темный, печальный	{1008=salli}	{1002=eng-rus}
79528	2147	10000-kreekly/mp3/Matthew/dark.mp3	темный	{1008=matthew}	{1002=eng-rus}
79528	11519	10000-kreekly/mp3/Matthew/dark.mp3	темный, темнота	{1008=matthew}	{1002=eng-rus}
79528	130868	10000-kreekly/mp3/Matthew/dark.mp3	темный, печальный	{1008=matthew}	{1002=eng-rus}
130869	2147	8000-wordsteps/mp3/dark.mp3	темный	{}	{1002=eng-rus}
130869	11519	8000-wordsteps/mp3/dark.mp3	темный, темнота	{}	{1002=eng-rus}
130869	130868	8000-wordsteps/mp3/dark.mp3	темный, печальный	{}	{1002=eng-rus}
28457	28456	10000-kreekly/mp3/Joey/navy.mp3	морское ведомство	{1008=joey}	{1002=eng-rus}
28457	122615	10000-kreekly/mp3/Joey/navy.mp3	военно-морской флот	{1008=joey}	{1002=eng-rus}
28457	126080	10000-kreekly/mp3/Joey/navy.mp3	военный флот	{1008=joey}	{1002=eng-rus}
28458	28456	10000-kreekly/mp3/Kendra/navy.mp3	морское ведомство	{1008=kendra}	{1002=eng-rus}
28458	122615	10000-kreekly/mp3/Kendra/navy.mp3	военно-морской флот	{1008=kendra}	{1002=eng-rus}
28458	126080	10000-kreekly/mp3/Kendra/navy.mp3	военный флот	{1008=kendra}	{1002=eng-rus}
28459	28456	10000-kreekly/mp3/Kimberly/navy.mp3	морское ведомство	{1008=kimberly}	{1002=eng-rus}
28459	122615	10000-kreekly/mp3/Kimberly/navy.mp3	военно-морской флот	{1008=kimberly}	{1002=eng-rus}
28459	126080	10000-kreekly/mp3/Kimberly/navy.mp3	военный флот	{1008=kimberly}	{1002=eng-rus}
